cuerpo,detalle,fecha,id,id_comision,id_proyecto,tipo
CRR,C.RR. sanciona. Tomo:0 Página:46 Diario:4210,2018-12-11,417,,131029,CAMARA_APRUEBA
CRR,Poder Ejecutivo promulga.  Ley Nro:  19717,2018-12-21,418,,131029,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios 15,2019-03-12,419,,131029,PASE_ARCHIVO
CSS,Entrada a Cámara de Senadores.,2015-11-10,420,,127268,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:544 Página:241 Diario:45          CONSTITUCIÓN Y LEGISLACIÓN,2015-11-10,421,311.0,127268,PASE_COMISION
CSS,Texto proyecto inicial. Tomo:544 Página:242 Diario:45,2015-11-10,422,,127268,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Zulimar Ferreira, Constanza Moreira, Daniela Payssé, Daisy Tourné y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Rubén Martínez Huelmo, Lauro Meléndez, Rafael Michelini, Gonzalo Mujica, Marcos Otheguy y Enrique Pintado. Disposiciones citadas.
 Dist.478/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Zulimar Ferreira, Constanza Moreira, Daniela Payssé, Daisy Tourné y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Rubén Martínez Huelmo, Lauro Meléndez, Rafael Michelini, Gonzalo Mujica, Marcos Otheguy y Enrique Pintado. Disposiciones citadas.",2015-11-11,423,311.0,127268,
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN COMPARATIVO entre la Ley N° 18.446, de 24 de diciembre de 2008 y el proyecto de ley presentado por los señores Senadores de la Bancada del Frente Amplio. Dist.478/1 COMPARATIVO entre la Ley N° 18.446, de 24 de diciembre de 2008 y el proyecto de ley presentado por los señores Senadores de la Bancada del Frente Amplio.",2015-11-11,424,311.0,127268,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 19.  Versión Taquigráfica: 507,2015-12-08,425,311.0,127268,COMISION_ENTRADA
CSS,Por resolución del Cuerpo continúa en Comisión. Tomo:563 Página:155 Diario:4          CONSTITUCIÓN Y LEGISLACIÓN Se vota afirmativamente (18 en 20).-,2017-03-15,426,311.0,127268,
CSS,Comisión anexa a carpeta CSS - 933/2017 CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 95.  Versión Taquigráfica: 1825 Dist.1686/0 Versión Taquigráfica de la sesión del día 19 de diciembre de 2017.-,2018-04-17,427,311.0,127268,
CSS,Entrada a Cámara de Senadores.,2015-07-01,428,,125290,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:537 Página:8 Diario:23          CONSTITUCIÓN Y LEGISLACIÓN,2015-07-07,429,311.0,125290,PASE_COMISION
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 11.  Versión Taquigráfica: 223,2015-07-07,430,311.0,125290,COMISION_ENTRADA
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Proyecto de ley con exposición de motivos presentado por las señoras Senadores Patricia Ayala, Sandra Lazo, Constancia Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Mónica Xavier y señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Antonio Gallicchio, Rubén Martínez Huelmo, Marcos Otheguy, Yerú Pardiñas y Enrique Pintado.
Disposiciones citadas. Comparativo.- Dist.219/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadores Patricia Ayala, Sandra Lazo, Constancia Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Mónica Xavier y señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Antonio Gallicchio, Rubén Martínez Huelmo, Marcos Otheguy, Yerú Pardiñas y Enrique Pintado.
Disposiciones citadas. Comparativo.-",2015-07-08,431,311.0,125290,
CSS,Por resolución del Cuerpo continúa en Comisión. Tomo:563 Página:155 Diario:4          CONSTITUCIÓN Y LEGISLACIÓN Se vota afirmativamente (18 en 20).-,2017-03-15,432,311.0,125290,
CSS,Entrada a Cámara de Senadores.,2016-03-02,433,,128446,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:549 Página:19 Diario:1          CONSTITUCIÓN Y LEGISLACIÓN,2016-03-02,434,311.0,128446,PASE_COMISION
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Constanza Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Daisy Tourné y los señores Senadores Ernesto Agazzi, Rubén Martínez Huelmo, Marcos Otheguy, Rafael Michelini y Enrique Pintado. Disposición citada.-
 Dist.560/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Constanza Moreira, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Daisy Tourné y los señores Senadores Ernesto Agazzi, Rubén Martínez Huelmo, Marcos Otheguy, Rafael Michelini y Enrique Pintado. Disposición citada.-",2016-03-02,435,311.0,128446,
CSS,Se da cuenta en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 20.  Versión Taquigráfica: 581,2016-03-08,436,311.0,128446,COMISION_ENTRADA
CSS,Tratamiento en comisión. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 20.  Versión Taquigráfica: 581 Se resuelve incluirlo como primer punto del orden del día de la próxima sesión y remitir nota al Congreso de Intendentes para recabar su opinión acerca del proyecto de ley a estudio.,2016-03-08,437,311.0,128446,COMISION_TRATAMIENTO
CSS,Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Versión taquigráfica de la sesión del día 8 de marzo de 2016.- Dist.581/0 Versión taquigráfica de la sesión del día 8 de marzo de 2016.-,2016-03-08,438,311.0,128446,
CSS,"Comisión aprueba texto sustitutivo. CONSTITUCIÓN Y LEGISLACIÓN Nro. de Acta: 21.  Versión Taquigráfica: 597 Informantes: -Informe verbal.. Informante: Ayala, Patricia Artículo 1º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 2º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 3º.- Con modificaciones. Se vota 8 en 8. Afirmativa. UNANIMIDAD.
Artículo 4º.- Aditivo. Se vota 8 en 8. Afirmativa. UNANIMIDAD.",2016-03-15,439,311.0,128446,COMISION_APRUEBA
CSS,"Se ordena distribuido. CONSTITUCIÓN Y LEGISLACIÓN Versión taquigráfica de la sesión del día 15 de marzo de 2016.-
Concurren: Doctor Eugenio Xavier de Mello, Presidente; doctor Alejandro Pinto, Tesorero, doctor Germán Aller, Presidente de la Comisión de Derecho Penal y doctores Gabriel Valentín y Santiago Garderes, docentes de Derecho Procesal.- Dist.597/0 Versión taquigráfica de la sesión del día 15 de marzo de 2016.-
Concurren: Doctor Eugenio Xavier de Mello, Presidente; doctor Alejandro Pinto, Tesorero, doctor Germán Aller, Presidente de la Comisión de Derecho Penal y doctores Gabriel Valentín y Santiago Garderes, docentes de Derecho Procesal.-",2016-03-15,440,311.0,128446,
CSS,Dirección General recibe de la Comisión CONSTITUCIÓN Y LEGISLACIÓN,2016-03-15,441,311.0,128446,
CSS,Se eleva a Secretaría,2016-03-15,442,,128446,
CSS,Se distribuye repartido. Rep.219/0   PDF    CONTROL DEL MOSQUITO AEDES AEGYPTI. AUTORIZACIÓN PARA EL INGRESO A PREDIOS BALDÍOS O FINCAS ABANDONADAS.,2016-03-15,443,,128446,
CSS,Se da cuenta en sala informe de comisión. CONSTITUCIÓN Y LEGISLACIÓN,2016-03-16,444,311.0,128446,COMISION_INFORMA
CSS,C.SS. sanciona. Tomo:549 Página:0 Diario:5,2016-03-16,445,,128446,CAMARA_APRUEBA
CRR,Entrada a Cámara de Representantes.,2016-03-16,446,,128446,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:55 Diario:4018          SALUD PÚBLICA Y ASISTENCIA SOCIAL,2016-03-16,447,218.0,128446,PASE_COMISION
CRR,"Moción de urgencia. Tomo:0 Página:57 Diario:4018          Votación: Afirmativo ( 78 en 80)  : Pasquet Iribarne, Ope; Gandini Astesiano, Jorge Osvaldo; Posada Pagliotti, Iván Adán; Rubio Vico, Eduardo José; Minetti Fernández, Orquídea Carlota; Niffouri Blanco, Amín; Verri Piriz, Walter Robinson",2016-03-16,448,,128446,CAMARA_URGENCIA
CRR,Antecedentes. Tomo:0 Página:58 Diario:4018,2016-03-16,449,,128446,
CRR,"Discusión general. Tomo:0 Página:58 Diario:4018          Intervenciones: Abdala, Pablo  Pag. ini:58 Pag. fin:61
Andrade, Oscar  Pag. ini:66 Pag. fin:67
Arrieta, Elisabeth  Pag. ini:62 Pag. fin:63
Arrieta, Elisabeth  Pag. ini:75 Pag. fin:76
Asti, Alfredo  Pag. ini:62 Pag. fin:62
Asti, Alfredo  Pag. ini:65 Pag. fin:65
Bianchi, Graciela  Pag. ini:63 Pag. fin:65
Bianchi, Graciela  Pag. ini:68 Pag. fin:68
Chiazzaro, Roberto  Pag. ini:66 Pag. fin:66
De los Santos, Oscar  Pag. ini:72 Pag. fin:74
Durand, Diego  Pag. ini:75 Pag. fin:75
González, Pablo  Pag. ini:65 Pag. fin:66
Mujica, Gonzalo  Pag. ini:68 Pag. fin:69
Pasquet Iribarne, Ope  Pag. ini:61 Pag. fin:62
Posada, Iván  Pag. ini:70 Pag. fin:71
Pozzi, Jorge  Pag. ini:74 Pag. fin:75
Ríos, Silvio  Pag. ini:71 Pag. fin:72
Umpiérrez, Alejo  Pag. ini:69 Pag. fin:70",2016-03-16,450,3062.0,128446,CAMARA_DISCUCION
CRR,"Discusión particular. Tomo:0 Página:76 Diario:4018          Intervenciones: Abdala, Pablo  Pag. ini:77 Pag. fin:78
Pasquet Iribarne, Ope  Pag. ini:77 Pag. fin:77
Viera Duarte, Tabaré  Pag. ini:79 Pag. fin:79",2016-03-16,451,3062.0,128446,CAMARA_DISCUCION
CRR,C.RR. sanciona. Tomo:0 Página:79 Diario:4018,2016-03-16,452,,128446,CAMARA_APRUEBA
CRR,"Fundamento de voto. Tomo:0 Página:79 Diario:4018          Intervenciones: Arrieta, Elisabeth  Pag. ini:79 Pag. fin:79
Pasquet Iribarne, Ope  Pag. ini:78 Pag. fin:79
Viera Duarte, Tabaré  Pag. ini:79 Pag. fin:79",2016-03-16,453,11810.0,128446,
CRR,Texto aprobado. Tomo:0 Página:80 Diario:4018,2016-03-16,454,,128446,
CSS,Poder Ejecutivo promulga.  Ley Nro:  19376,2016-03-18,455,,128446,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 27,2016-07-14,456,,128446,PASE_ARCHIVO
A.G.,Entrada a Asamblea General.,2015-08-12,457,,125989,
A.G.,"Discusión. Tomo:95 Página:74 Diario:8          Se vota afirmativamente, (118 en 118, UNANIMIDAD).-",2015-09-02,458,,125989,
A.G.,Se aprueba Resolución. Tomo:95 Página:74 Diario:8,2015-09-02,459,,125989,CAMARA_APRUEBA
A.G.,Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.50/0 Versión taquigráfica de la sesión del día 13 de julio de 2016. Concurre Señora Diputada Gloria Canclini.,2016-07-13,460,1117.0,125989,
A.G.,Se da cuenta en comisión. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Nro. de Acta: 1.  Versión Taquigráfica: 50,2016-07-13,461,1117.0,125989,COMISION_ENTRADA
A.G.,Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.51/0 Aportado por la Señora Diputada Berta Sanseverino,2016-07-14,462,1117.0,125989,
A.G.,Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.53/0 Versión taquigráfica de la sesión del día 9 de agosto de 2016. Concurre: Señora Gloria Canclini.-,2016-08-09,463,1117.0,125989,
A.G.,"Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.54/0 Versión taquigráfica de la sesión del día 6 de setiembre de 2016. Concurren: señora Gloria Canclini. Por INDA, señora Directora del Observatorio de Seguridad Alimentaria María Rosa Curutchet y señor Asesor del Director Nicolás Minetti.",2016-09-06,464,1117.0,125989,
A.G.,"Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.55/0 Versión taquigráfica de la sesión del día 14 de setiembre de 2016. Concurren: señores Luis Lobo, Responsable de la Secretaría Técnica de los Frentes Parlamentarios contra el Hambre en América Latina y el Caribe, de la FAO y Luiz Carlos Beduschi, Encargado Regional para América Latina y el Caribe para la Agricultura Familiar de la FAO.",2016-09-14,465,1117.0,125989,
A.G.,"Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.83/0 Versión taquigráfica de la sesión del día 23 de marzo de 2017. Concurren: por el Ministerio de Salud Pública, licenciada Elisa Bandeira; por el Ministerio de Desarrollo Social, doctor Gerardo Lorbeer, Director de INDA-MIDES; Nicolás MInetti, Asesor de Dirección de INDA-MIDES y licenciada María Rosa Curuchet, del Observatorio de Seguridad Alimentaria y Nutricional, INDA-MIDES; por el Ministerio de Industria y Energía, señora Alicia Torres; por la Intendencia Municipal de Montevideo, señora Analise Berón y por la FAO, señor Vicente Plata, Presidente y señora Andrea Canedo. Invitados doctora Gloria Canclini y señor Miguel Lorenzoni, Asesor del señor Presidente de la Cámara de Representantes.-",2017-03-23,466,1117.0,125989,
A.G.,Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.114/0 Versión taquigráfica de la sesión del día 13 de marzo de 2018.-,2018-03-13,467,1117.0,125989,
A.G.,"Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.122/0 Versión taquigráfica de la sesión del día 15 de mayo de 2018. Concurren: Señor Vicente Plata, Oficial a cargo de la representación de FAO en Uruguay; señora Viviana Salta, asistente de programa; señora Mariné González, encargada de comunicaciones de FAO; doctores Alejandro Borche y Juan Ceretta, doctora Laura Paulet, señora María Rosa Curuchet y licenciada Gloria Canclini, equipo observatorio Derecho a la alimentación UDELAR.-",2018-05-15,468,1117.0,125989,
A.G.,Se ordena distribuido. ESPECIAL. DERECHO A LA ALIMENTACIÓN. ASESORAMIENTO. Dist.135/0 Versión taquigráfica de la sesión del día 13 de setiembre de 2018.,2018-10-13,469,1117.0,125989,
CSS,Entrada a Cámara de Senadores.,2015-07-01,470,,125289,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:537 Página:20 Diario:23          ASUNTOS LABORALES Y SEGURIDAD SOCIAL,2015-07-07,471,314.0,125289,PASE_COMISION
CSS,"Se ordena distribuido. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Sandra Lazo, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Antonio Gallicchio, Rubén Martínez Huelmo, Yeru Pardiñas, Marcos Otheguy y Enrique Pintado. Comparativo entre la Ley Nº 18.516, de 20 de junio de 2009 y el proyecto presentado. Disposiciones citadas.- Dist.225/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Sandra Lazo, Ivonne Passada, Daniela Payssé, Lucía Topolansky y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo de León, Antonio Gallicchio, Rubén Martínez Huelmo, Yeru Pardiñas, Marcos Otheguy y Enrique Pintado. Comparativo entre la Ley Nº 18.516, de 20 de junio de 2009 y el proyecto presentado. Disposiciones citadas.-",2015-07-07,472,314.0,125289,
CSS,Se da cuenta en comisión. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Nro. de Acta: 6.  Versión Taquigráfica: 247,2015-07-16,473,314.0,125289,COMISION_ENTRADA
CSS,Tratamiento en comisión. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Nro. de Acta: 7.  Versión Taquigráfica: 289,2015-08-06,474,314.0,125289,COMISION_TRATAMIENTO
CSS,Se ordena distribuido. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Versión taquigráfica de la sesión del día 6 de agosto de 2015.- Dist.289/0 Versión taquigráfica de la sesión del día 6 de agosto de 2015.-,2015-08-06,475,314.0,125289,
CSS,Tratamiento en comisión. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Nro. de Acta: 8.  Versión Taquigráfica: 313 Se consideran las modificaciones y se posterga su votación.,2015-08-13,476,314.0,125289,COMISION_TRATAMIENTO
CSS,Se ordena distribuido. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Versión taquigráfica de la sesión del día 13 de agosto de 2015. Dist.313/0 Versión taquigráfica de la sesión del día 13 de agosto de 2015.-,2015-08-13,477,314.0,125289,
CSS,"En comisión ... ASUNTOS LABORALES Y SEGURIDAD SOCIAL Nro. de Acta: 11.  Versión Taquigráfica: 390 Concurren en representación de la  la Cámara de la Construcción los señores Presidente Ignacio Otegui y el doctor Ignacio Castiglioni,  a efectos de dar su opinión respecto del presente proyecto de ley.",2015-10-01,478,314.0,125289,
CSS,"Se ordena distribuido. ASUNTOS LABORALES Y SEGURIDAD SOCIAL Versión taquigráfica de la sesión del día 1 de octubre de 2015. Concurren: por la Cámara de la Construcción del Uruguay, Presidente señor Ignacio Otegui y doctor Ignacio Castiglioni.- Dist.390/0 Versión taquigráfica de la sesión del día 1 de octubre de 2015. Concurren: por la Cámara de la Construcción del Uruguay, Presidente señor Ignacio Otegui y doctor Ignacio Castiglioni.-",2015-10-01,479,314.0,125289,
CSS,Dirección General recibe de la Comisión ASUNTOS LABORALES Y SEGURIDAD SOCIAL,2016-03-31,480,314.0,125289,
CSS,Se eleva a Secretaría,2016-03-31,481,,125289,
CSS,Por reglamento de la Cámara de Senadores pasa a archivo.,2016-03-31,482,,125289,
CSS,Entrada a Cámara de Senadores.,2015-06-16,483,,125014,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:536 Página:186 Diario:20          HACIENDA,2015-06-16,484,315.0,125014,PASE_COMISION
CSS,"Moción de urgencia. Tomo:536 Página:186 Diario:20           : Michelini Delle Piane, Rafael",2015-06-16,485,,125014,CAMARA_URGENCIA
CSS,Antecedentes. Tomo:536 Página:187 Diario:20,2015-06-16,486,,125014,
CSS,"Discusión general. Tomo:536 Página:191 Diario:20          Se vota afirmativamente (31 cen 31, Unanimidad).- Intervenciones: Agazzi, Ernesto  Pag. ini:194 Pag. fin:195
Agazzi, Ernesto  Pag. ini:196 Pag. fin:196
Agazzi, Ernesto  Pag. ini:197 Pag. fin:197
Botana, Sergio  Pag. ini:196 Pag. fin:196
Carámbula Volpi, Marcos Gustavo  Pag. ini:198 Pag. fin:198
Lacalle Pou, Luis Alberto  Pag. ini:191 Pag. fin:192
Lacalle Pou, Luis Alberto  Pag. ini:193 Pag. fin:193
Michelini, Rafael  Pag. ini:191 Pag. fin:191
Michelini, Rafael  Pag. ini:192 Pag. fin:193
Mieres, Pablo  Pag. ini:193 Pag. fin:193
Mujica, José  Pag. ini:193 Pag. fin:193
Mujica, José  Pag. ini:198 Pag. fin:198
Pardiñas, Yeru  Pag. ini:195 Pag. fin:195
Peña Fernández, Daniel  Pag. ini:195 Pag. fin:196
Peña Fernández, Daniel  Pag. ini:196 Pag. fin:196
Peña Fernández, Daniel  Pag. ini:197 Pag. fin:198
Peña Fernández, Daniel  Pag. ini:198 Pag. fin:198",2015-06-16,487,5146.0,125014,CAMARA_DISCUCION
CSS,"Discusión particular. Tomo:536 Página:199 Diario:20          Artículo 1º.- Se vota afirmativamente con modificaciones (31 en 31, Unanimidad).-
Artículo 2º.- Se vota afirmativamente con modificaciones (30 en 30, Unanimidad).-
Artículo 3º.- Se vota afirmativamente con modificaciones (28 en 29).-",2015-06-16,488,,125014,CAMARA_DISCUCION
CSS,Fundamento de voto de discusión particular. Tomo:536 Página:199 Diario:20,2015-06-16,489,,125014,
CSS,C.SS. sanciona. Tomo:536 Página:200 Diario:20,2015-06-16,490,,125014,CAMARA_APRUEBA
CSS,Texto aprobado. Tomo:536 Página:201 Diario:20,2015-06-16,491,,125014,
CRR,Entrada a Cámara de Representantes.,2015-06-16,492,,125014,CAMARA_ENTRADA
CRR,Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:41 Diario:3971          HACIENDA,2015-06-16,493,78.0,125014,PASE_COMISION
CRR,"Moción de urgencia. Tomo:0 Página:69 Diario:3971          Votación: Afirmativo ( 82 en 85)  : Sosa Acosta, Heriberto; Trobo Cabrera, Jaime Mario; Cardoso Ferreira, Germán; Pereyra Piñeyro, Susana Judith",2015-06-16,494,,125014,CAMARA_URGENCIA
CRR,Discusión general. Tomo:0 Página:70 Diario:3971,2015-06-16,495,,125014,CAMARA_DISCUCION
CRR,Discusión particular. Tomo:0 Página:70 Diario:3971,2015-06-16,496,,125014,CAMARA_DISCUCION
CRR,"Fundamento de voto de discusión particular. Tomo:0 Página:70 Diario:3971          Intervenciones: Abdala, Pablo  Pag. ini:71 Pag. fin:71
Cardoso, Germán  Pag. ini:71 Pag. fin:72
Montaner Formoso, Susana  Pag. ini:70 Pag. fin:71
Viera Duarte, Tabaré  Pag. ini:70 Pag. fin:70",2015-06-16,497,3062.0,125014,
CRR,Reconsideración. Tomo:0 Página:72 Diario:3971,2015-06-16,498,,125014,
CRR,C.RR. sanciona. Tomo:0 Página:72 Diario:3971,2015-06-16,499,,125014,CAMARA_APRUEBA
CRR,Fundamento de voto. Tomo:0 Página:72 Diario:3971,2015-06-16,500,,125014,
CRR,Texto aprobado. Tomo:0 Página:73 Diario:3971,2015-06-16,501,,125014,
CSS,Poder Ejecutivo promulga.  Ley Nro:  19325,2015-06-27,502,,125014,PROMULGA_PE
CRR,Recepción por parte de Archivo.  Folios: 9,2015-11-05,503,,125014,PASE_ARCHIVO
A.G.,Entrada a Asamblea General.,2015-06-10,504,,124969,
A.G.,"Discusión. Tomo:95 Página:49 Diario:6          Las señoras Legisladoras Mónica Xavier, Lucía top


To



Las señoras Legisladoras Mónica Xavier, Lucía Topolansky, Macarena Gelman, Susana Pereyra y Patricia Ayala y los señores Legisladores Marcos Carámbula, Oscar Andrade, Enrique Pintado, Tabaré Viera, Sergio Mier, Rafael Michelini, Jorge Gandini, Carlos Varela, Yerú Pardiñas, Ernesto Agazzi, Marcos Otheguy, Leonardo De León y Pablo Mieres mocionan para que se envíen las intervenciones realizadas en la sesión del día de hoy, a la familia del ingeniero José Luis Massera, al Frente Amplio, al Partido Comunista y a la Universidad de la República.
Se vota afirmativamente. (80 en 80. Unanimidad, Página 62).








 Intervenciones: Andrade, Oscar  Pag. ini:56 Pag. fin:58
Battistoni, Julio  Pag. ini:59 Pag. fin:60
Carámbula Volpi, Marcos Gustavo  Pag. ini:49 Pag. fin:51
Gandini, Jorge  Pag. ini:51 Pag. fin:52
Pérez, Carlos Hugo  Pag. ini:55 Pag. fin:56
Puig, Luis  Pag. ini:59 Pag. fin:59
Radío, Daniel  Pag. ini:53 Pag. fin:55
Ubal, Jaqueline  Pag. ini:60 Pag. fin:61
Varela Nestier, Carlos  Pag. ini:61 Pag. fin:61
Viera Duarte, Tabaré  Pag. ini:52 Pag. fin:53",2015-06-17,505,9917.0,124969,
CSS,Entrada a Cámara de Senadores.,2015-07-01,506,,125291,CAMARA_ENTRADA
CSS,Se da cuenta al Cuerpo y pasa a comisión. Tomo:537 Página:5 Diario:23          TRANSPORTE Y OBRAS PÚBLICAS,2015-07-07,507,324.0,125291,PASE_COMISION
CSS,"Se ordena distribuido. TRANSPORTE Y OBRAS PÚBLICAS Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Sandra Lazo, Constanza Moreira, Ivonne Passada, Daniela Payssé, 
Lucía Topolansky y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo De León, Antonio Gallicchio, Rubén Martínez Huelmo, Yerú Pardiñas, Marcos Otheguy y Enrique Pintado. 
Disposición citada.-
 Dist.233/0 Proyecto de ley con exposición de motivos presentado por las señoras Senadoras Patricia Ayala, Sandra Lazo, 
Constanza Moreira, Ivonne Passada, Daniela Payssé, 
Lucía Topolansky y Mónica Xavier y los señores Senadores Ernesto Agazzi, Andrés Berterreche, Marcos Carámbula, Leonardo De León, Antonio Gallicchio, Rubén Martínez Huelmo, Yerú Pardiñas, Marcos Otheguy y Enrique Pintado. 
Disposición citada.-",2015-07-08,508,324.0,125291,
CSS,Se da cuenta en comisión. TRANSPORTE Y OBRAS PÚBLICAS Nro. de Acta: 4.  Versión Taquigráfica: 230,2015-07-08,509,324.0,125291,COMISION_ENTRADA
CSS,Se ordena distribuido. TRANSPORTE Y OBRAS PÚBLICAS Dist.243/0 Versión taquigráfica de la sesión del día 15 de julio de 2015.-,2015-07-15,510,324.0,125291,
CSS,"Comisión aprueba texto sustitutivo. TRANSPORTE Y OBRAS PÚBLICAS  : Pintado, Enrique Manuel Nro. de Acta: 5.  Versión Taquigráfica: 243 Informantes: -Informe verbal.. Informante: Pintado, Enrique Artículo único.- Se vota: 7 en 7. Afirmativa. UNANIMIDAD.",2015-07-15,511,324.0,125291,COMISION_APRUEBA
CSS,Dirección General recibe de la Comisión TRANSPORTE Y OBRAS PÚBLICAS,2015-07-28,512,324.0,125291,
CSS,Se eleva a Secretaría,2015-07-28,513,,125291,
CSS,"Se distribuye repartido. Rep.117/0   PDF    JOSÉ CARBAJAL ""EL SABALERO"". SE MODIFICA LA DENOMINACIÓN DEL PUERTO SAUCE (DEPARTAMENTO DE COLONIA).",2015-07-28,514,,125291,
CSS,Se da cuenta en sala informe de comisión. Tomo:539 Página:5 Diario:28          TRANSPORTE Y OBRAS PÚBLICAS,2015-08-04,515,324.0,125291,COMISION_INFORMA
CSS,Antecedentes. Tomo:540 Página:263 Diario:29,2015-08-05,516,,125291,
CSS,Discusión general. Tomo:540 Página:277 Diario:29          Se vota afirmativamente (23 en 26).-,2015-08-05,517,,125291,CAMARA_DISCUCION
CSS,Discusión particular. Tomo:540 Página:277 Diario:29          Artículo único.- Se vota afirmativamente (23 en 24),2015-08-05,518,,125291,CAMARA_DISCUCION
CSS,C.SS. sanciona. Tomo:540 Página:277 Diario:29,2015-08-05,519,,125291,CAMARA_APRUEBA
CSS,Texto aprobado. Tomo:540 Página:263 Diario:29,2015-08-05,520,,125291,
CRR,Entrada a Cámara de Representantes.,2015-08-11,521,,125291,CAMARA_ENTRADA
CRR,"Se da cuenta al Cuerpo y pasa a comisión. Tomo:0 Página:5 Diario:3984          TRANSPORTE, COMUNICACIONES Y OBRAS PÚBLICAS",2015-08-11,522,220.0,125291,PASE_COMISION
CRR,Recepción por parte de Div.Comisiones.,2015-08-12,523,,125291,
CRR,"Se distribuye repartido. Rep.247/0      HTML     PDF    PUERTO JOSE CARBAJAL ""EL SABALERO""",2015-08-12,524,,125291,
CRR,"Div.Comisiones envía a la Comisión. TRANSPORTE, COMUNICACIONES Y OBRAS PÚBLICAS",2015-08-12,525,220.0,125291,COMISION_ENTRADA
