,id_ficha,fecha,cuerpo,estado,tipo_ref,ref_id
0,138855,2018-03-13,CSS,ENTRADA,,
1,138855,2018-03-14,CSS,ENTRADA,COMISION,927.0
2,138855,2019-04-08,CSS,TRATAMIENTO,COMISION,927.0
0,125838,2015-08-05,CSS,ENTRADA,,
1,125838,2015-08-05,CSS,ENTRADA,COMISION,331.0
2,125838,2015-08-12,CSS,APRUEBA,,
0,133055,2016-12-07,CRR,ENTRADA,,
1,133055,2016-12-07,CRR,ENTRADA,COMISION,75.0
2,133055,2017-04-26,CRR,TRATAMIENTO,COMISION,75.0
3,133055,2017-06-27,CRR,TRATAMIENTO,COMISION,75.0
4,133055,2017-11-01,CRR,TRATAMIENTO,COMISION,75.0
5,133055,2017-11-08,CRR,TRATAMIENTO,COMISION,75.0
0,138666,2018-03-06,CRR,ENTRADA,,
1,138666,2018-03-06,CRR,ENTRADA,COMISION,63.0
2,138666,2018-06-05,CRR,TRATAMIENTO,COMISION,63.0
0,132439,2016-10-31,CRR,ENTRADA,,
1,132439,2016-10-31,CRR,ENTRADA,COMISION,82.0
0,137958,2017-12-19,CSS,ENTRADA,,
1,137958,2017-12-19,CSS,ENTRADA,COMISION,336.0
0,142492,2019-02-14,CSS,ENTRADA,,
1,142492,2019-02-26,CSS,ENTRADA,COMISION,317.0
0,129569,2016-05-10,CRR,ENTRADA,,
1,129569,2016-05-10,CRR,ENTRADA,COMISION,75.0
2,129569,2017-05-03,CRR,TRATAMIENTO,COMISION,75.0
3,129569,2017-05-24,CRR,TRATAMIENTO,COMISION,75.0
4,129569,2017-06-07,CRR,APRUEBA,COMISION,75.0
5,129569,2017-10-03,CRR,APRUEBA,,
6,129569,2017-10-06,CSS,ENTRADA,,
7,129569,2017-10-10,CSS,ENTRADA,COMISION,317.0
8,129569,2018-05-16,CSS,TRATAMIENTO,COMISION,317.0
9,129569,2018-05-16,CSS,APRUEBA,COMISION,317.0
10,129569,2018-06-06,CSS,APRUEBA,,
11,129569,2018-07-02,P.E.,APRUEBA,LEY,19626.0
0,129435,2016-05-03,CRR,ENTRADA,,
1,129435,2016-05-03,CRR,ENTRADA,COMISION,218.0
2,129435,2016-07-11,CRR,TRATAMIENTO,COMISION,1092.0
3,129435,2016-08-15,CRR,TRATAMIENTO,COMISION,1092.0
0,133860,2017-03-14,CRR,ENTRADA,,
1,133860,2017-03-14,CRR,ENTRADA,COMISION,75.0
0,141548,2018-10-16,CRR,ENTRADA,,
1,141548,2018-10-16,CRR,ENTRADA,COMISION,212.0
2,141548,2018-11-06,CRR,TRATAMIENTO,COMISION,212.0
3,141548,2018-12-04,CRR,TRATAMIENTO,COMISION,212.0
4,141548,2018-12-11,CRR,TRATAMIENTO,COMISION,212.0
5,141548,2018-12-13,CRR,TRATAMIENTO,COMISION,212.0
0,133874,2017-03-14,CSS,ENTRADA,,
1,133874,2017-03-15,CSS,ENTRADA,COMISION,314.0
0,125025,2015-06-16,CRR,ENTRADA,,
1,125025,2015-06-16,CRR,ENTRADA,COMISION,218.0
0,125024,2015-06-16,CRR,ENTRADA,,
1,125024,2015-06-16,CRR,ENTRADA,COMISION,78.0
2,125024,2015-08-12,CRR,TRATAMIENTO,COMISION,78.0
3,125024,2017-03-29,CRR,TRATAMIENTO,COMISION,78.0
4,125024,2017-04-19,CRR,TRATAMIENTO,COMISION,78.0
5,125024,2017-04-26,CRR,TRATAMIENTO,COMISION,78.0
6,125024,2017-05-17,CRR,TRATAMIENTO,COMISION,78.0
7,125024,2017-05-31,CRR,TRATAMIENTO,COMISION,78.0
0,136064,2017-08-04,CRR,ENTRADA,,
1,136064,2017-08-04,CRR,ENTRADA,COMISION,75.0
0,125018,2015-06-16,CSS,ENTRADA,,
1,125018,2015-06-17,CSS,ENTRADA,COMISION,311.0
2,125018,2015-07-21,CSS,TRATAMIENTO,COMISION,311.0
3,125018,2015-07-28,CSS,TRATAMIENTO,COMISION,311.0
4,125018,2015-08-11,CSS,TRATAMIENTO,COMISION,311.0
5,125018,2015-09-15,CSS,APRUEBA,COMISION,311.0
6,125018,2015-10-06,CSS,TRATAMIENTO,COMISION,311.0
7,125018,2015-10-13,CSS,APRUEBA,,
8,125018,2015-11-03,CRR,ENTRADA,,
9,125018,2015-11-03,CRR,ENTRADA,COMISION,75.0
10,125018,2015-12-09,CRR,TRATAMIENTO,COMISION,75.0
11,125018,2015-12-09,CRR,APRUEBA,COMISION,75.0
12,125018,2015-12-21,CRR,APRUEBA,,
13,125018,2015-12-31,P.E.,APRUEBA,LEY,19362.0
0,127196,2015-11-04,CSS,ENTRADA,,
1,127196,2015-11-10,CSS,ENTRADA,COMISION,314.0
0,142054,2018-12-04,CRR,ENTRADA,,
1,142054,2018-12-04,CRR,ENTRADA,COMISION,74.0
2,142054,2018-12-04,CRR,APRUEBA,,
0,133875,2017-03-14,CSS,ENTRADA,,
1,133875,2017-03-15,CSS,ENTRADA,COMISION,317.0
2,133875,2017-04-05,CSS,TRATAMIENTO,COMISION,317.0
3,133875,2017-05-03,CSS,TRATAMIENTO,COMISION,317.0
4,133875,2017-05-17,CSS,TRATAMIENTO,COMISION,317.0
5,133875,2017-05-17,CSS,APRUEBA,COMISION,317.0
6,133875,2017-06-06,CSS,APRUEBA,,
7,133875,2017-06-13,CRR,ENTRADA,,
8,133875,2017-06-13,CRR,ENTRADA,COMISION,211.0
9,133875,2017-08-16,CRR,APRUEBA,COMISION,211.0
10,133875,2017-12-06,CRR,APRUEBA,,
11,133875,2017-12-15,P.E.,APRUEBA,LEY,19571.0
0,131521,2016-09-06,CRR,ENTRADA,,
1,131521,2016-09-06,CRR,ENTRADA,COMISION,78.0
0,129434,2016-05-03,CRR,ENTRADA,,
1,129434,2016-05-03,CRR,ENTRADA,COMISION,218.0
2,129434,2016-06-13,CRR,TRATAMIENTO,COMISION,1092.0
3,129434,2016-07-04,CRR,TRATAMIENTO,COMISION,1092.0
4,129434,2016-07-11,CRR,TRATAMIENTO,COMISION,1092.0
5,129434,2016-08-15,CRR,TRATAMIENTO,COMISION,1092.0
0,141950,2018-11-22,CRR,ENTRADA,,
1,141950,2018-11-22,CRR,ENTRADA,COMISION,74.0
0,138471,2018-02-21,CSS,ENTRADA,,
1,138471,2018-02-27,CSS,ENTRADA,COMISION,311.0
0,139021,2018-03-23,CSS,ENTRADA,,
1,139021,2018-04-03,CSS,ENTRADA,COMISION,315.0
0,134288,2017-04-04,CSS,ENTRADA,,
1,134288,2017-04-04,CSS,ENTRADA,COMISION,331.0
2,134288,2017-05-17,CSS,TRATAMIENTO,COMISION,331.0
3,134288,2017-06-14,CSS,TRATAMIENTO,COMISION,331.0
4,134288,2017-09-20,CSS,TRATAMIENTO,COMISION,331.0
5,134288,2017-10-04,CSS,TRATAMIENTO,COMISION,331.0
6,134288,2017-10-11,CSS,TRATAMIENTO,COMISION,331.0
7,134288,2017-12-13,CSS,TRATAMIENTO,COMISION,331.0
8,134288,2018-03-21,CSS,TRATAMIENTO,COMISION,331.0
9,134288,2018-04-11,CSS,TRATAMIENTO,COMISION,331.0
10,134288,2018-05-02,CSS,TRATAMIENTO,COMISION,331.0
11,134288,2018-05-09,CSS,TRATAMIENTO,COMISION,331.0
12,134288,2018-05-16,CSS,TRATAMIENTO,COMISION,331.0
13,134288,2018-06-13,CSS,TRATAMIENTO,COMISION,331.0
14,134288,2018-08-01,CSS,TRATAMIENTO,COMISION,331.0
15,134288,2018-11-21,CSS,APRUEBA,COMISION,331.0
16,134288,2018-12-13,CSS,APRUEBA,,
0,140535,2018-07-17,CRR,ENTRADA,,
1,140535,2018-07-17,CRR,ENTRADA,COMISION,1096.0
2,140535,2018-09-04,CRR,TRATAMIENTO,COMISION,1096.0
3,140535,2018-09-11,CRR,TRATAMIENTO,COMISION,1096.0
4,140535,2018-09-18,CRR,TRATAMIENTO,COMISION,1096.0
5,140535,2018-10-09,CRR,TRATAMIENTO,COMISION,1096.0
6,140535,2018-12-04,CRR,TRATAMIENTO,COMISION,1096.0
7,140535,2018-12-11,CRR,TRATAMIENTO,COMISION,1096.0
0,124528,2015-05-13,CRR,ENTRADA,,
1,124528,2015-05-13,CRR,ENTRADA,COMISION,65.0
2,124528,2015-05-21,CRR,APRUEBA,,
3,124528,2015-05-25,CSS,ENTRADA,,
4,124528,2015-06-02,CSS,ENTRADA,COMISION,311.0
5,124528,2015-06-09,CSS,APRUEBA,,
6,124528,2015-06-19,P.E.,APRUEBA,LEY,19324.0
0,127021,2015-10-20,CSS,ENTRADA,,
1,127021,2015-10-20,CSS,ENTRADA,COMISION,311.0
0,131643,2016-09-13,CRR,ENTRADA,,
1,131643,2016-09-13,CRR,ENTRADA,COMISION,82.0
2,131643,2016-09-13,CRR,APRUEBA,,
0,138667,2018-03-06,CRR,ENTRADA,,
1,138667,2018-03-06,CRR,ENTRADA,COMISION,78.0
2,138667,2018-05-09,CRR,TRATAMIENTO,COMISION,78.0
0,129742,2016-05-18,CSS,ENTRADA,,
1,129742,2016-05-24,CSS,ENTRADA,COMISION,331.0
0,133915,2017-03-15,CRR,ENTRADA,,
1,133915,2017-03-15,CRR,ENTRADA,COMISION,78.0
2,133915,2017-08-07,CRR,TRATAMIENTO,COMISION,1093.0
3,133915,2017-08-14,CRR,TRATAMIENTO,COMISION,1093.0
4,133915,2017-09-04,CRR,TRATAMIENTO,COMISION,1093.0
5,133915,2017-09-11,CRR,TRATAMIENTO,COMISION,1093.0
6,133915,2017-12-12,CRR,APRUEBA,COMISION,1093.0
0,137556,2017-11-14,CRR,ENTRADA,,
1,137556,2017-11-14,CRR,ENTRADA,COMISION,78.0
0,139802,2018-05-22,CSS,ENTRADA,,
1,139802,2018-06-05,CSS,ENTRADA,COMISION,311.0
0,130615,2016-07-05,CRR,ENTRADA,,
1,130615,2016-07-05,CRR,ENTRADA,COMISION,75.0
0,123494,2015-03-03,CRR,ENTRADA,,
1,123494,2015-03-03,CRR,ENTRADA,COMISION,78.0
0,134856,2017-05-16,CRR,ENTRADA,,
1,134856,2017-05-16,CRR,ENTRADA,COMISION,75.0
2,134856,2017-08-16,CRR,APRUEBA,COMISION,75.0
3,134856,2017-10-11,CRR,APRUEBA,,
4,134856,2017-10-12,CSS,ENTRADA,,
5,134856,2017-10-17,CSS,ENTRADA,COMISION,324.0
6,134856,2018-05-15,CSS,TRATAMIENTO,COMISION,324.0
0,124476,2015-05-12,CRR,ENTRADA,,
1,124476,2015-05-12,CRR,ENTRADA,COMISION,75.0
0,135553,2017-07-04,CSS,ENTRADA,,
1,135553,2017-07-05,CSS,ENTRADA,COMISION,317.0
0,131046,2016-08-03,CSS,ENTRADA,,
0,140668,2018-10-02,A.G.,ENTRADA,COMISION,430.0
1,140668,2018-10-08,A.G.,APRUEBA,COMISION,430.0
2,140668,2018-12-05,A.G.,APRUEBA,,
0,142043,2018-12-04,CRR,ENTRADA,,
1,142043,2018-12-04,CRR,ENTRADA,COMISION,74.0
2,142043,2018-12-04,CRR,APRUEBA,,
0,127426,2015-11-17,CRR,ENTRADA,,
1,127426,2015-11-17,CRR,ENTRADA,COMISION,211.0
0,123873,2015-03-24,CSS,ENTRADA,,
1,123873,2015-04-07,CSS,ENTRADA,COMISION,347.0
2,123873,2015-07-14,CSS,TRATAMIENTO,COMISION,347.0
3,123873,2015-08-11,CSS,TRATAMIENTO,COMISION,347.0
4,123873,2015-08-18,CSS,TRATAMIENTO,COMISION,347.0
5,123873,2015-09-01,CSS,TRATAMIENTO,COMISION,347.0
0,131898,2016-10-03,CSS,ENTRADA,,
1,131898,2016-10-04,CSS,ENTRADA,COMISION,315.0
0,131668,2016-09-14,CRR,ENTRADA,,
1,131668,2016-09-14,CRR,ENTRADA,COMISION,73.0
0,136846,2017-10-03,CSS,ENTRADA,,
0,123532,2015-03-03,CRR,ENTRADA,,
1,123532,2015-03-03,CRR,ENTRADA,COMISION,73.0
2,123532,2015-03-23,CRR,TRATAMIENTO,COMISION,73.0
3,123532,2015-04-08,CRR,TRATAMIENTO,COMISION,73.0
4,123532,2015-06-10,CRR,APRUEBA,COMISION,73.0
5,123532,2015-06-16,CRR,APRUEBA,,
0,140095,2018-06-12,CRR,ENTRADA,,
1,140095,2018-06-12,CRR,ENTRADA,COMISION,212.0
2,140095,2018-07-03,CRR,TRATAMIENTO,COMISION,212.0
3,140095,2018-07-03,CRR,APRUEBA,COMISION,212.0
4,140095,2018-07-17,CRR,APRUEBA,,
5,140095,2018-07-19,CSS,ENTRADA,,
6,140095,2018-07-31,CSS,ENTRADA,COMISION,336.0
7,140095,2018-11-29,CSS,TRATAMIENTO,COMISION,336.0
8,140095,2019-04-04,CSS,TRATAMIENTO,COMISION,336.0
0,141176,2018-09-07,CSS,ENTRADA,,
1,141176,2018-09-24,CSS,ENTRADA,COMISION,347.0
0,126853,2015-10-06,CRR,ENTRADA,,
1,126853,2015-10-06,CRR,ENTRADA,COMISION,65.0
2,126853,2016-09-07,CRR,TRATAMIENTO,COMISION,65.0
0,137037,2017-10-11,CSS,ENTRADA,,
1,137037,2017-10-17,CSS,ENTRADA,COMISION,347.0
2,137037,2018-04-03,CSS,TRATAMIENTO,COMISION,347.0
3,137037,2018-12-04,CSS,TRATAMIENTO,COMISION,347.0
0,125369,2015-07-08,CRR,ENTRADA,,
1,125369,2015-07-08,CRR,ENTRADA,COMISION,78.0
0,125584,2015-07-20,CSS,ENTRADA,,
1,125584,2015-07-22,CSS,ENTRADA,COMISION,322.0
2,125584,2015-08-18,CSS,APRUEBA,,
0,141758,2018-11-06,CRR,ENTRADA,,
1,141758,2018-11-06,CRR,ENTRADA,COMISION,1094.0
0,134310,2017-04-04,CRR,ENTRADA,,
1,134310,2017-04-04,CRR,ENTRADA,COMISION,1098.0
2,134310,2017-05-02,CRR,TRATAMIENTO,COMISION,1098.0
3,134310,2017-05-09,CRR,TRATAMIENTO,COMISION,1098.0
4,134310,2017-07-04,CRR,TRATAMIENTO,COMISION,1098.0
5,134310,2017-11-07,CRR,TRATAMIENTO,COMISION,1098.0
6,134310,2019-04-02,CRR,TRATAMIENTO,COMISION,1098.0
0,139152,2018-04-09,CSS,ENTRADA,,
1,139152,2018-04-10,CSS,ENTRADA,COMISION,311.0
0,125989,2015-09-02,A.G.,APRUEBA,,
0,125745,2015-08-04,CSS,ENTRADA,,
1,125745,2015-08-05,CSS,ENTRADA,COMISION,317.0
2,125745,2015-08-05,CSS,TRATAMIENTO,COMISION,317.0
3,125745,2015-08-05,CSS,APRUEBA,COMISION,317.0
4,125745,2015-08-12,CSS,APRUEBA,,
5,125745,2015-08-18,CRR,ENTRADA,,
6,125745,2015-08-18,CRR,ENTRADA,COMISION,211.0
7,125745,2016-04-06,CRR,APRUEBA,COMISION,211.0
8,125745,2016-07-06,CRR,APRUEBA,,
9,125745,2016-07-22,P.E.,APRUEBA,LEY,19419.0
0,137427,2017-11-08,CSS,ENTRADA,,
1,137427,2017-11-08,CSS,APRUEBA,,
0,135218,2017-06-12,CSS,ENTRADA,,
1,135218,2017-06-14,CSS,ENTRADA,COMISION,315.0
0,135231,2017-06-13,CSS,ENTRADA,,
1,135231,2017-06-14,CSS,ENTRADA,COMISION,315.0
0,123447,2015-02-15,CRR,ENTRADA,,
1,123447,2015-02-15,CRR,APRUEBA,,
2,123447,2015-03-10,CRR,APRUEBA,COMISION,1085.0
0,129426,2016-05-03,CRR,ENTRADA,,
1,129426,2016-05-03,CRR,ENTRADA,COMISION,82.0
0,130611,2016-07-05,CRR,ENTRADA,,
1,130611,2016-07-05,CRR,ENTRADA,COMISION,824.0
2,130611,2016-09-21,CRR,TRATAMIENTO,COMISION,824.0
3,130611,2017-06-14,CRR,TRATAMIENTO,COMISION,824.0
4,130611,2017-08-09,CRR,TRATAMIENTO,COMISION,824.0
5,130611,2017-09-06,CRR,TRATAMIENTO,COMISION,824.0
6,130611,2017-10-11,CRR,TRATAMIENTO,COMISION,824.0
7,130611,2017-11-08,CRR,TRATAMIENTO,COMISION,824.0
0,133330,2016-12-28,CRR,ENTRADA,,
1,133330,2016-12-28,CRR,ENTRADA,COMISION,75.0
0,130771,2016-07-06,CSS,ENTRADA,,
1,130771,2016-07-06,CSS,APRUEBA,,
0,137988,2017-12-20,CSS,ENTRADA,,
1,137988,2017-12-20,CSS,ENTRADA,COMISION,314.0
0,132827,2016-11-23,CSS,ENTRADA,,
1,132827,2016-12-06,CSS,TRATAMIENTO,COMISION,1130.0
2,132827,2017-02-02,CSS,TRATAMIENTO,COMISION,1130.0
3,132827,2017-02-09,CSS,TRATAMIENTO,COMISION,1130.0
4,132827,2017-02-15,CSS,TRATAMIENTO,COMISION,1130.0
5,132827,2017-02-16,CSS,TRATAMIENTO,COMISION,1130.0
6,132827,2017-03-21,CSS,TRATAMIENTO,COMISION,1130.0
7,132827,2017-03-28,CSS,TRATAMIENTO,COMISION,1130.0
8,132827,2017-04-05,CSS,TRATAMIENTO,COMISION,1130.0
0,126305,2015-09-01,CSS,ENTRADA,,
1,126305,2015-09-02,CSS,ENTRADA,COMISION,347.0
0,127769,2015-12-08,CSS,ENTRADA,,
1,127769,2015-12-09,CSS,ENTRADA,COMISION,311.0
2,127769,2016-05-10,CSS,TRATAMIENTO,COMISION,311.0
3,127769,2016-06-07,CSS,APRUEBA,COMISION,311.0
4,127769,2016-06-15,CSS,APRUEBA,,
5,127769,2016-06-15,CRR,ENTRADA,,
6,127769,2016-06-15,CRR,ENTRADA,COMISION,75.0
7,127769,2016-08-17,CRR,APRUEBA,COMISION,75.0
8,127769,2016-11-08,CRR,APRUEBA,,
9,127769,2016-11-17,P.E.,APRUEBA,LEY,19452.0
0,134073,2017-03-23,CSS,ENTRADA,,
1,134073,2017-04-04,CSS,ENTRADA,COMISION,315.0
2,134073,2017-06-08,CSS,TRATAMIENTO,COMISION,315.0
0,138675,2018-03-06,CRR,ENTRADA,,
1,138675,2018-03-06,CRR,ENTRADA,COMISION,75.0
0,123525,2015-03-04,CRR,ENTRADA,,
1,123525,2015-03-04,CRR,ENTRADA,COMISION,78.0
0,123531,2015-03-04,CRR,ENTRADA,,
1,123531,2015-03-04,CRR,ENTRADA,COMISION,220.0
2,123531,2015-12-02,CRR,TRATAMIENTO,COMISION,220.0
3,123531,2018-05-16,CRR,TRATAMIENTO,COMISION,220.0
0,137785,2017-12-05,CRR,ENTRADA,,
1,137785,2017-12-05,CRR,ENTRADA,COMISION,75.0
0,130149,2016-06-08,CSS,ENTRADA,,
1,130149,2016-06-08,CSS,APRUEBA,,
0,134313,2017-04-04,CRR,ENTRADA,,
1,134313,2017-04-04,CRR,ENTRADA,COMISION,73.0
2,134313,2017-04-05,CRR,TRATAMIENTO,COMISION,73.0
3,134313,2017-06-14,CRR,TRATAMIENTO,COMISION,73.0
0,129430,2016-05-03,CRR,ENTRADA,,
1,129430,2016-05-03,CRR,ENTRADA,COMISION,78.0
0,139623,2018-05-09,CRR,ENTRADA,,
1,139623,2018-05-09,CRR,ENTRADA,COMISION,82.0
2,139623,2018-06-06,CRR,TRATAMIENTO,COMISION,82.0
3,139623,2018-06-13,CRR,APRUEBA,COMISION,82.0
4,139623,2018-06-13,CRR,APRUEBA,,
0,131519,2016-09-06,CRR,ENTRADA,,
1,131519,2016-09-06,CRR,ENTRADA,COMISION,78.0
0,134850,2017-05-16,CSS,ENTRADA,,
1,134850,2017-05-16,CSS,ENTRADA,COMISION,317.0
2,134850,2017-05-17,CSS,TRATAMIENTO,COMISION,317.0
3,134850,2017-05-17,CSS,APRUEBA,COMISION,317.0
4,134850,2017-06-06,CSS,APRUEBA,,
5,134850,2017-06-13,CRR,ENTRADA,,
6,134850,2017-06-13,CRR,ENTRADA,COMISION,211.0
7,134850,2017-08-09,CRR,APRUEBA,COMISION,211.0
8,134850,2017-10-10,CRR,APRUEBA,,
9,134850,2017-10-20,P.E.,APRUEBA,LEY,19541.0
0,133642,2017-02-16,CSS,ENTRADA,,
1,133642,2017-03-07,CSS,ENTRADA,COMISION,311.0
0,130405,2016-06-22,CSS,ENTRADA,,
1,130405,2016-06-22,CSS,ENTRADA,COMISION,311.0
0,127178,2015-11-03,CSS,ENTRADA,,
0,125009,2015-06-16,CSS,ENTRADA,,
1,125009,2015-06-17,CSS,ENTRADA,COMISION,311.0
0,123450,2015-03-03,CRR,ENTRADA,,
1,123450,2015-03-03,CRR,ENTRADA,COMISION,75.0
0,123493,2015-03-03,CRR,ENTRADA,,
1,123493,2015-03-03,CRR,ENTRADA,COMISION,78.0
0,133858,2017-03-14,CRR,ENTRADA,,
1,133858,2017-03-14,CRR,ENTRADA,COMISION,75.0
0,134851,2017-05-16,CSS,ENTRADA,,
1,134851,2017-05-16,CSS,ENTRADA,COMISION,945.0
0,129425,2016-05-03,CRR,ENTRADA,,
1,129425,2016-05-03,CRR,ENTRADA,COMISION,76.0
2,129425,2016-08-09,CRR,TRATAMIENTO,COMISION,76.0
3,129425,2016-09-13,CRR,TRATAMIENTO,COMISION,76.0
4,129425,2018-03-13,CRR,TRATAMIENTO,COMISION,76.0
0,129419,2016-05-03,CRR,ENTRADA,,
1,129419,2016-05-03,CRR,ENTRADA,COMISION,1095.0
2,129419,2018-04-09,CRR,TRATAMIENTO,COMISION,1095.0
3,129419,2018-05-14,CRR,TRATAMIENTO,COMISION,1095.0
4,129419,2018-06-04,CRR,TRATAMIENTO,COMISION,1095.0
0,137800,2017-12-05,CSS,ENTRADA,,
1,137800,2017-12-06,CSS,ENTRADA,COMISION,314.0
2,137800,2017-12-14,CSS,APRUEBA,COMISION,314.0
3,137800,2017-12-19,CSS,APRUEBA,,
4,137800,2017-12-20,CRR,ENTRADA,,
5,137800,2017-12-20,CRR,ENTRADA,COMISION,82.0
6,137800,2017-12-20,CSS,ENTRADA,COMISION,314.0
7,137800,2017-12-21,CSS,APRUEBA,,
8,137800,2017-12-22,P.E.,APRUEBA,LEY,19578.0
0,130766,2016-07-13,CSS,ENTRADA,,
1,130766,2016-07-13,CSS,ENTRADA,COMISION,311.0
0,141809,2018-11-12,CSS,ENTRADA,,
1,141809,2018-11-13,CSS,ENTRADA,COMISION,311.0
2,141809,2018-12-11,CSS,APRUEBA,COMISION,311.0
3,141809,2018-12-12,CSS,APRUEBA,,
4,141809,2018-12-14,CRR,ENTRADA,,
5,141809,2018-12-14,CRR,ENTRADA,COMISION,75.0
6,141809,2018-12-27,CRR,APRUEBA,,
7,141809,2019-01-04,P.E.,APRUEBA,LEY,19734.0
0,123524,2015-03-04,CRR,ENTRADA,,
1,123524,2015-03-04,CRR,ENTRADA,COMISION,218.0
2,123524,2016-09-13,CRR,TRATAMIENTO,COMISION,218.0
3,123524,2016-09-13,CRR,APRUEBA,COMISION,218.0
4,123524,2016-12-13,CRR,APRUEBA,,
5,123524,2016-12-15,CSS,ENTRADA,,
6,123524,2016-12-21,CSS,ENTRADA,COMISION,347.0
0,136868,2017-10-03,CRR,ENTRADA,,
1,136868,2017-10-03,CRR,ENTRADA,COMISION,75.0
2,136868,2017-11-06,CRR,TRATAMIENTO,COMISION,1095.0
3,136868,2017-11-13,CRR,TRATAMIENTO,COMISION,1095.0
0,140068,2018-06-06,CSS,ENTRADA,,
1,140068,2018-06-12,CSS,ENTRADA,COMISION,314.0
0,136614,2017-09-12,CRR,ENTRADA,,
1,136614,2017-09-12,CRR,ENTRADA,COMISION,210.0
2,136614,2017-09-13,CRR,APRUEBA,COMISION,210.0
3,136614,2017-11-14,CRR,APRUEBA,,
4,136614,2017-11-16,CSS,ENTRADA,,
5,136614,2017-11-22,CSS,ENTRADA,COMISION,927.0
6,136614,2017-12-04,CSS,TRATAMIENTO,COMISION,927.0
7,136614,2017-12-18,CSS,APRUEBA,COMISION,927.0
8,136614,2018-03-12,CSS,TRATAMIENTO,COMISION,927.0
9,136614,2018-04-02,CSS,TRATAMIENTO,COMISION,927.0
10,136614,2018-04-09,CSS,TRATAMIENTO,COMISION,927.0
11,136614,2018-04-16,CSS,TRATAMIENTO,COMISION,927.0
12,136614,2018-04-16,CSS,APRUEBA,COMISION,927.0
13,136614,2018-06-04,CSS,TRATAMIENTO,COMISION,927.0
14,136614,2018-07-09,CSS,APRUEBA,COMISION,927.0
15,136614,2018-08-06,CSS,TRATAMIENTO,COMISION,927.0
0,140782,2018-08-14,CSS,ENTRADA,,
1,140782,2018-08-14,CSS,APRUEBA,,
0,142181,2018-12-14,CSS,ENTRADA,,
1,142181,2018-12-19,CSS,ENTRADA,COMISION,311.0
0,131635,2016-09-13,CRR,ENTRADA,,
1,131635,2016-09-13,CRR,ENTRADA,COMISION,78.0
0,123999,2015-04-08,CSS,ENTRADA,,
1,123999,2015-04-08,CSS,ENTRADA,COMISION,927.0
0,138413,2018-02-09,CSS,ENTRADA,,
1,138413,2018-02-21,CSS,ENTRADA,COMISION,314.0
0,137720,2017-11-28,CSS,ENTRADA,,
1,137720,2017-11-28,CSS,ENTRADA,COMISION,314.0
0,123755,2015-03-17,CRR,ENTRADA,,
1,123755,2015-03-17,CRR,ENTRADA,COMISION,74.0
0,124827,2015-05-26,CSS,ENTRADA,,
1,124827,2015-06-02,CSS,APRUEBA,,
0,125293,2015-07-01,CSS,ENTRADA,,
1,125293,2015-07-07,CSS,ENTRADA,COMISION,418.0
2,125293,2015-07-14,CSS,TRATAMIENTO,COMISION,418.0
3,125293,2015-07-21,CSS,TRATAMIENTO,COMISION,418.0
4,125293,2015-08-11,CSS,TRATAMIENTO,COMISION,418.0
5,125293,2015-08-18,CSS,TRATAMIENTO,COMISION,418.0
6,125293,2015-09-01,CSS,TRATAMIENTO,COMISION,418.0
7,125293,2015-09-08,CSS,TRATAMIENTO,COMISION,418.0
8,125293,2015-09-08,CSS,APRUEBA,COMISION,418.0
9,125293,2015-10-07,CSS,APRUEBA,,
10,125293,2015-11-03,CRR,ENTRADA,,
11,125293,2015-11-03,CRR,ENTRADA,COMISION,65.0
12,125293,2017-05-03,CRR,TRATAMIENTO,COMISION,65.0
13,125293,2017-09-06,CRR,TRATAMIENTO,COMISION,65.0
14,125293,2017-10-11,CRR,TRATAMIENTO,COMISION,65.0
15,125293,2017-10-18,CRR,TRATAMIENTO,COMISION,65.0
16,125293,2017-11-08,CRR,TRATAMIENTO,COMISION,65.0
17,125293,2017-12-13,CRR,TRATAMIENTO,COMISION,65.0
18,125293,2018-11-14,CRR,TRATAMIENTO,COMISION,65.0
19,125293,2018-12-05,CRR,TRATAMIENTO,COMISION,65.0
20,125293,2019-04-03,CRR,TRATAMIENTO,COMISION,65.0
0,141926,2018-11-22,CSS,ENTRADA,,
1,141926,2018-12-04,CSS,ENTRADA,COMISION,1130.0
2,141926,2018-12-10,CSS,APRUEBA,COMISION,1130.0
3,141926,2018-12-12,CSS,APRUEBA,,
0,136210,2017-08-09,CSS,ENTRADA,,
1,136210,2017-08-09,CSS,APRUEBA,,
0,126567,2015-09-15,CSS,ENTRADA,,
1,126567,2015-09-15,CSS,ENTRADA,COMISION,317.0
2,126567,2017-12-13,CSS,TRATAMIENTO,COMISION,317.0
3,126567,2017-12-13,CSS,APRUEBA,COMISION,317.0
4,126567,2018-03-06,CSS,APRUEBA,,
5,126567,2018-03-13,CRR,ENTRADA,,
6,126567,2018-03-13,CRR,ENTRADA,COMISION,211.0
7,126567,2018-05-16,CRR,APRUEBA,COMISION,211.0
8,126567,2018-07-03,CRR,APRUEBA,,
9,126567,2018-07-13,P.E.,APRUEBA,LEY,19638.0
0,137324,2017-11-01,CRR,ENTRADA,,
1,137324,2017-11-01,CRR,ENTRADA,COMISION,824.0
2,137324,2017-11-08,CRR,TRATAMIENTO,COMISION,824.0
3,137324,2017-11-15,CRR,TRATAMIENTO,COMISION,824.0
4,137324,2017-11-15,CRR,APRUEBA,COMISION,824.0
5,137324,2017-12-05,CRR,APRUEBA,,
