detalle,fecha,id_senador,tipo
Solicita pedido de informes a BPS*.  Asunto: 135655; UNIÓN CONCUBINARIA. PENSIÓN SUPERVIVENCIA. OTORGAMIENTO. INFORMES. Se da cuenta al cuerpo:   tomo 566 pág. 360  d.s. 25,2017-07-11 00:00:00,11537,PEDIDO_DE_INFORME
"Convocada a la Cámara de Senadores por el  lema PARTIDO COLORADO, sublema BATLLISTAS DE LEY  hasta el 03/08/2017 23:59 Titular: Amorín, José tomo 567 pag.0 d.s.27",2017-08-02 00:00:00,11537,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/736/2016; INMUEBLES RURALES. ENAJENACION. OPCION COMPRA INC. REGIMEN. MODIFICACION.  tomo 567 pág. 133  d.s. 27,2017-08-02 00:00:00,11537,INTERVIENE
Solicita pedido de informes a DIRECCION DEPARTAMENTAL SALUD PUBLICA.  Asunto: 136057; HOGARES ANCIANOS. CERRO LARGO. PERÍODO 2011-2017. RELEVAMIENTO. INFORMES. Se da cuenta al cuerpo:   tomo 567 pág. 163  d.s. 28,2017-08-03 00:00:00,11537,PEDIDO_DE_INFORME
Solicita pedido de informes a MIDES*.  Asunto: 136058; HOGARES ANCIANOS. CERRO LARGO. PERÍODO 2011-2017. RELEVAMIENTO. INFORMES. Se da cuenta al cuerpo:   tomo 567 pág. 163  d.s. 28,2017-08-03 00:00:00,11537,PEDIDO_DE_INFORME
"Convocada a la Cámara de Senadores por el  lema PARTIDO COLORADO, sublema BATLLISTAS DE LEY  hasta el 14/11/2017 23:59 Titular: Amorín, José tomo 573 pag.0 d.s.41",2017-11-14 00:00:00,11537,
"Convocado a la Cámara de Senadores por el  lema , sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 05/05/2015 23:59  tomo 535 pag.0 d.s.11",2015-05-05 00:00:00,3750,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/140/2015; IMPUESTO RENTA PERSONAS FISICAS (IRPF). LIQUIDACION. IMPUESTO PRIMARIA (ANUAL). AJUSTES.  tomo 535 pág. 332  d.s. 11,2015-05-05 00:00:00,3750,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 13/05/2015 23:59 Titular: Xavier, Mónica tomo 535 pag.0 d.s.13",2015-05-13 00:00:00,3750,
Interviene en el debate. COMISION GENERAL: Carpeta. CSS/181/2015; ECONOMÍA NACIONAL. PERSPECTIVAS Y ESTADO ACTUAL. INFORME. MINISTRO ECONOMÍA Y FINANZAS. LLAMADO A SALA.   tomo 535 pág. 84  d.s. 14,2015-05-13 00:00:00,3750,INTERVIENE
Interviene en el debate. COMISION GENERAL: Carpeta. CSS/181/2015; ECONOMÍA NACIONAL. PERSPECTIVAS Y ESTADO ACTUAL. INFORME. MINISTRO ECONOMÍA Y FINANZAS. LLAMADO A SALA.   tomo 535 pág. 87  d.s. 14,2015-05-13 00:00:00,3750,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 13/04/2016 23:59 Titular: Xavier, Mónica tomo 550 pag.0 d.s.8",2016-04-13 00:00:00,3750,
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 21/07/2016 23:59 Titular: Xavier, Mónica tomo 554 pag.0 d.s.23",2016-07-21 00:00:00,3750,
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 22/11/2016 23:59 Titular: Xavier, Mónica tomo 559 pag.0 d.s.45",2016-11-22 00:00:00,3750,
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 22/11/2017 23:59 Titular: Xavier, Mónica tomo 574 pag.0 d.s.43",2017-11-22 00:00:00,3750,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/876/2017; DEMANDA HABITACIONAL. SUBSIDIOS. SISTEMAS. MODIFICACION.  tomo 574 pág. 528  d.s. 43,2017-11-22 00:00:00,3750,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO FRENTE AMPLIO, sublema UNIDAD Y PLURALISMO FRENTEAMPLISTA  hasta el 27/08/2018 23:59 Titular: Xavier, Mónica tomo 584 pag.0 d.s.29",2018-08-27 00:00:00,3750,
"Convocado a la Cámara de Representantes por el departamento de CANELONES por el  lema PARTIDO NACIONAL, sublema 2014   tomo 0 pag.6 d.s.3952",2015-02-15 00:00:00,5165,
"Interviene en la discusión fundamentando su voto. ASUNTO VARIO:  Asunto: 123364; SANCHEZ, ALEJANDRO. PRESIDENTE CAMARA REPRESENTANTES (LEG. XLVIII 1ER PERIODO). ELECCION.  tomo 0 pág. 18  d.s. 3953",2015-02-15 00:00:00,5165,INTERVIENE
Presenta la nota. CRR/5/2015; SECTORES PARLAMENTARIOS Se da cuenta al cuerpo:   tomo 0 pág. 5  d.s. 3954,2015-03-03 00:00:00,5165,EXPONE
Presenta el proyecto de resolución. Carpeta: CRR/37/2015; VENEZUELA. SITUACION POLITICA. REPRESION. CONDENA. Se da cuenta al cuerpo:   tomo 0 pág. 7  d.s. 3954,2015-03-03 00:00:00,5165,
"Interviene en la discusión fundamentando su voto. ASUNTO VARIO:  Asunto: 123500; ORTIZ SILVA, VIRGINIA. SECRETARIO REDACTOR CAMARA REPRESENTANTES. DESIGNACION.  tomo 0 pág. 57  d.s. 3954",2015-03-03 00:00:00,5165,INTERVIENE
"Interviene en la discusión fundamentando su voto. ASUNTO VARIO:  Asunto: 123559; ABDALA, PABLO. PRIMER VICEPRESIDENTE CAMARA REPRESENTANTES (LEG. XLVIII - PRIMER PERIODO). ELECCION.  tomo 0 pág. 34  d.s. 3955",2015-03-04 00:00:00,5165,INTERVIENE
"Interviene en la discusión fundamentando su voto. ASUNTO VARIO:  Asunto: 123624; MATIAUDA, GRACIELA. TERCER VICEPRESIDENTE CAMARA REPRESENTANTE (LEG. XLVIII - PRIMER PERIODO). ELECCION.  tomo 0 pág. 30  d.s. 3956",2015-03-10 00:00:00,5165,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO NACIONAL, sublema ALIANZA NACIONAL  hasta el 17/03/2015 23:59 Titular: Alonso, Verónica tomo 534 pag.0 d.s.5",2015-03-17 00:00:00,5165,
Presenta el proyecto de ley. Carpeta: CRR/135/2015; COMBUSTIBLE. PRECIO. DETERMINACION Y PUBLICACION. REGIMEN. Se da cuenta al cuerpo:   tomo 0 pág. 4  d.s. 3961,2015-04-15 00:00:00,5165,
"Interviene en la interpelación. MOCION DE LLAMADO A SALA: Carpeta. CRR/117/2015; AGUA OSE MALDONADO (DPTO). SUMINISTRO. EXPLICACIONES MINISTRA VIVIENDA, ORDENAMIENTO TERRITORIAL Y MEDIO AMBIENTE Eneida DE LEON.  tomo 0 pág. 63  d.s. 3962",2015-04-16 00:00:00,5165,INTERVIENE
"Interviene en la discusión fundamentando su voto. ASUNTO VARIO:  Asunto: 124934; RIPOLL FALCONE, FERNANDO. PROSECRETARIO CAMARA REPRESENTANTES. DESIGNACION.  tomo 0 pág. 19  d.s. 3967",2015-06-02 00:00:00,5165,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO NACIONAL, sublema ALIANZA NACIONAL  hasta el 03/06/2015 23:59 Titular: Alonso, Verónica tomo 535 pag.0 d.s.17",2015-06-03 00:00:00,5165,
Solicita pedido de informes a MIEM*. Carpeta: CRR/213/2015; ANTEL. COMPUTADORAS LENOVO. ADQUISICION. INFORMES. Se da cuenta al cuerpo:   tomo 0 pág. 4  d.s. 3968,2015-06-03 00:00:00,5165,PEDIDO_DE_INFORME
"Convocado a la Cámara de Senadores por el  lema PARTIDO NACIONAL, sublema ALIANZA NACIONAL  hasta el 17/06/2015 23:59 Titular: Alonso, Verónica tomo 536 pag.0 d.s.20",2015-06-16 00:00:00,5165,
Presenta el proyecto de ley. Carpeta: CSS/262/2015; MENORES INFRACTORES. RESPONSABLES. NORMAS. Se da cuenta al cuerpo:   tomo 536 pág. 235  d.s. 21,2015-06-16 00:00:00,5165,
Presenta el proyecto de ley. Carpeta: CSS/263/2015; PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION. Se da cuenta al cuerpo:   tomo 536 pág. 238  d.s. 21,2015-06-16 00:00:00,5165,
"Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/264/2015; FRUTAS, FLORES Y HORTALIZAS. IVA. FONDO RECONSTRUCCION Y FOMENTO DE LA GRANJA. FINANCIACION. PRORROGA.  tomo 536 pág. 195  d.s. 20",2015-06-16 00:00:00,5165,INTERVIENE
"Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/264/2015; FRUTAS, FLORES Y HORTALIZAS. IVA. FONDO RECONSTRUCCION Y FOMENTO DE LA GRANJA. FINANCIACION. PRORROGA.  tomo 536 pág. 196  d.s. 20",2015-06-16 00:00:00,5165,INTERVIENE
"Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/264/2015; FRUTAS, FLORES Y HORTALIZAS. IVA. FONDO RECONSTRUCCION Y FOMENTO DE LA GRANJA. FINANCIACION. PRORROGA.  tomo 536 pág. 197  d.s. 20",2015-06-16 00:00:00,5165,INTERVIENE
"Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/264/2015; FRUTAS, FLORES Y HORTALIZAS. IVA. FONDO RECONSTRUCCION Y FOMENTO DE LA GRANJA. FINANCIACION. PRORROGA.  tomo 536 pág. 198  d.s. 20",2015-06-16 00:00:00,5165,INTERVIENE
Presenta el proyecto de ley. Carpeta: CRR/239/2015; TARJETAS CREDITO. SISTEMA. REGIMEN. Se da cuenta al cuerpo:   tomo 0 pág. 6  d.s. 3971,2015-06-16 00:00:00,5165,
Presenta el proyecto de ley. Carpeta: CRR/240/2015; OPTICO. PROFESION. REGLAMENTACION. Se da cuenta al cuerpo:   tomo 0 pág. 6  d.s. 3971,2015-06-16 00:00:00,5165,
"Designado como integrante en la comisión (CRR) PROYECTO DE RESOLUCION                   (Creación comisión especial)  Carpeta: CRR/203/2015; COMISION INNOVACION, CIENCIA Y TECNOLOGIA (ESPECIAL). CREACION.   tomo 0 pág. 68  d.s. 3971",2015-06-16 00:00:00,5165,
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 125914; TARJETAS CRÉDITO Y DÉBITO. SISTEMA. REGULACIÓN.  tomo 536 pág. 241  d.s. 21,2015-06-17 00:00:00,5165,INTERVIENE
Presenta la exposicion verbal. Asunto: 125914; TARJETAS CRÉDITO Y DÉBITO. SISTEMA. REGULACIÓN. Efectúa la misma:   tomo 536 pág. 241  d.s. 21,2015-06-17 00:00:00,5165,EXPONE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/88/2015; BANCO NACIONAL CUBA. DEUDA TOTAL. BANCO CENTRAL URUGUAY. CANCELACION.  tomo 536 pág. 246  d.s. 21,2015-06-17 00:00:00,5165,INTERVIENE
"Convocado a la Cámara de Senadores por el  lema PARTIDO NACIONAL, sublema ALIANZA NACIONAL  hasta el 01/07/2015 23:59 Titular: Alonso, Verónica tomo 536 pag.0 d.s.20",2015-07-01 00:00:00,5165,
"Convocado a la Cámara de Senadores por el  lema PARTIDO NACIONAL, sublema ALIANZA NACIONAL  hasta el 08/07/2015 23:59 Titular: Alonso, Verónica tomo 536 pag.0 d.s.20",2015-07-07 00:00:00,5165,
Presenta la exposicion verbal. Asunto: 126111; NEPTUNIA. ESCUELA Nº 219. SITUACIÓN. PREOCUPACIÓN. EXPOSICIÓN Efectúa la misma:   tomo 537 pág. 122  d.s. 23,2015-07-07 00:00:00,5165,EXPONE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 126111; NEPTUNIA. ESCUELA Nº 219. SITUACIÓN. PREOCUPACIÓN. EXPOSICIÓN  tomo 537 pág. 122  d.s. 23,2015-07-07 00:00:00,5165,INTERVIENE
Presenta la exposicion verbal. Asunto: 126307; PRODUCTOS. VENTA. ANTEL. PARTICIPACIÓN. EXPOSICIÓN. Efectúa la misma:   tomo 537 pág. 158  d.s. 24,2015-07-08 00:00:00,5165,EXPONE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 126307; PRODUCTOS. VENTA. ANTEL. PARTICIPACIÓN. EXPOSICIÓN.  tomo 537 pág. 158  d.s. 24,2015-07-08 00:00:00,5165,INTERVIENE
"Presenta la nota. Asunto: 125649; COMPLEJO POLIDEPORTIVO ""ANTEL ARENA"".",2015-07-24 00:00:00,5165,EXPONE
Presenta el proyecto de ley. Carpeta: CRR/365/2015; ACOSO MORAL LABORAL. PREVENCION. REGIMEN. Se da cuenta al cuerpo:   tomo 0 pág. 5  d.s. 3983,2015-08-05 00:00:00,5165,
Solicita la realización de sesión de la Cámara de Senadores en régimen de Comisión General invitando a l Sr. Carolina Cosse (MINISTRA - MIEM*) Asunto: 126398; GAS NATURAL LICUADO. INCUMPLIMIENTO CONTRATO. EXPLICACIONES MINISTRA CAROLINA COSSE.,2015-08-18 00:00:00,5165,
Informante en la comisión ASUNTOS INTERNACIONALES (CRR) PROYECTO DE LEY: Carpeta: CRR/2834/2014; MERCOSUR - EGIPTO. LIBRE COMERCIO. CONVENIO. APROBACION.,2015-09-02 00:00:00,5165,INFORMA
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CRR/274/2015; CUBA. DEUDA CON ESTADO URUGUAYO. CONDONACION.  tomo 0 pág. 63  d.s. 3990,2015-09-09 00:00:00,5165,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CRR/2834/2014; MERCOSUR - EGIPTO. LIBRE COMERCIO. CONVENIO. APROBACION.  tomo 0 pág. 844  d.s. 3990,2015-09-09 00:00:00,5165,INTERVIENE
Informante en la comisión ASUNTOS INTERNACIONALES (CRR) PROYECTO DE LEY: Carpeta: CRR/452/2015; EMIRATOS ARABES-URUGUAY. IMPUESTOS RENTA Y PATRIMONIO. DOBLE IMPOSICION. CONVENIO. APROBACION.,2015-09-16 00:00:00,5165,INFORMA
Presenta el proyecto de ley. Carpeta: CRR/497/2015; SALINAS (CANELONES). LIMITES TERRITORIALES. FIJACION. Se da cuenta al cuerpo:   tomo 0 pág. 11  d.s. 3991,2015-10-06 00:00:00,5165,
"Convocada a la Cámara de Senadores por el  lema, sublema FRENTE LIBER SEREGNI hasta el 21/12/2018 00:00  tomo 0 pag.0 d.s.0",2015-02-15 00:00:00,5262,
"Interviene en la discusión fundamentando su voto. PROYECTO DE RESOLUCION                   (Elección de Secretario/Prosecretario): Carpeta. CSS/66/2015; MONTERO, José Pedro. SECRETARIO REDACTOR CAMARA SENADORES. DESIGNACIÓN.  tomo 533 pág. 639  d.s. 3",2015-03-03 00:00:00,5262,INTERVIENE
Interviene en la discusión fundamentando su voto. ASUNTO VARIO                             (Carpeta Permanente): Carpeta. CSS/33/2015; VICEPRESIDENTES. SENADO. (XLVIII LEGISLATURA). ELECCIÓN  tomo 533 pág. 634  d.s. 3,2015-03-03 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/170/2015; MUNICIPIOS Y DISTRITOS ELECTORALES. NOMINA. APROBACION.  tomo 534 pág. 95  d.s. 6,2015-03-18 00:00:00,5262,INTERVIENE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 124679; GINEBRA. SEMINARIO. DERECHOS DEL NIÑO. COMITÉ. URUGUAY. PRESENTACIÓN. EXPOSICIÓN.  tomo 534 pág. 138  d.s. 7,2015-04-07 00:00:00,5262,INTERVIENE
Interviene en la discusión. PROYECTO DE RESOLUCION                   (Creación comisión especial): Carpeta. CSS/180/2015; SEGURIDAD PÚBLICA Y CONVIVENCIA. COMISIÓN ESPECIAL. DESIGNACIÓN.  tomo 534 pág. 146  d.s. 7,2015-04-07 00:00:00,5262,INTERVIENE
Interviene en la exposición verbal. EXPOSICION VERBAL                        (Autorizada):  Asunto: 124908; FUERZAS ARMADAS. VENIA. SOLICITUDES. PLANTEAMIENTO POLÍTICO. EXPOSICIÓN  tomo 534 pág. 191  d.s. 8,2015-04-08 00:00:00,5262,INTERVIENE
"Presenta el proyecto de resolución.  Asunto: 125032; GALEANO, EDUARDO. FALLECIMIENTO. HOMENAJE.",2015-04-15 00:00:00,5262,
"Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 124856; FORNI BELL, MARIO. HOMENAJE.  tomo 534 pág. 244  d.s. 10",2015-04-15 00:00:00,5262,INTERVIENE
"Presenta la exposicion verbal. Asunto: 124856; FORNI BELL, MARIO. HOMENAJE. Efectúa la misma:   tomo 534 pág. 244  d.s. 10",2015-04-15 00:00:00,5262,EXPONE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/140/2015; IMPUESTO RENTA PERSONAS FISICAS (IRPF). LIQUIDACION. IMPUESTO PRIMARIA (ANUAL). AJUSTES.  tomo 535 pág. 326  d.s. 11,2015-05-05 00:00:00,5262,INTERVIENE
"Presenta el proyecto de minuta de comunicación. Carpeta: CSS/225/2015; CIENCIA, TECNOLOGÍA E INNOVACIÓN. MINISTERIO. CREACIÓN. Se da cuenta al cuerpo:   tomo 535 pág. 4  d.s. 12",2015-05-11 00:00:00,5262,
Presenta la exposicion verbal. Asunto: 125079; EXAMEN PERIÓDICO UNIVERSAL. RECOMENDACIONES. EXPOSICIÓN. Efectúa la misma:   tomo 535 pág. 22  d.s. 12,2015-05-12 00:00:00,5262,EXPONE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 125079; EXAMEN PERIÓDICO UNIVERSAL. RECOMENDACIONES. EXPOSICIÓN.  tomo 535 pág. 22  d.s. 12,2015-05-12 00:00:00,5262,INTERVIENE
"Interviene en la discusión. PROYECTO DE MINUTA DE COMUNICACION: Carpeta. CSS/225/2015; CIENCIA, TECNOLOGÍA E INNOVACIÓN. MINISTERIO. CREACIÓN.  tomo 535 pág. 38  d.s. 12",2015-05-12 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/139/2015; SECRETARIA NACIONAL DEPORTE. CREACION.  tomo 536 pág. 60  d.s. 18,2015-06-09 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/139/2015; SECRETARIA NACIONAL DEPORTE. CREACION.  tomo 536 pág. 75  d.s. 18,2015-06-09 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/139/2015; SECRETARIA NACIONAL DEPORTE. CREACION.  tomo 536 pág. 82  d.s. 18,2015-06-09 00:00:00,5262,INTERVIENE
Interviene en la discusión particular. PROYECTO DE LEY: Carpeta. CSS/139/2015; SECRETARIA NACIONAL DEPORTE. CREACION.  tomo 536 pág. 84  d.s. 18,2015-06-09 00:00:00,5262,INTERVIENE
"Presenta el proyecto de resolución. Carpeta: A.G./11/2015; MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10 00:00:00,5262,
Presenta el proyecto de ley. Carpeta: CSS/265/2015; NACIONALIDAD URUGUAYA. MODIFICACIÓN. Se da cuenta al cuerpo:   tomo 536 pág. 232  d.s. 21,2015-06-16 00:00:00,5262,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/243/2015; GUARDIA PERIMETRAL. FUNCIONES TRANSITORIAS. CUMPLIMIENTO. PRÓRROGA.  tomo 536 pág. 209  d.s. 20,2015-06-16 00:00:00,5262,INTERVIENE
Presenta la exposicion verbal. Asunto: 125913; CAMPEONATO SUDAMERICANO  ATLETISMO 2015. URUGUAY. MEDALLAS ORO. EXPOSICIÓN. Efectúa la misma:   tomo 536 pág. 240  d.s. 21,2015-06-17 00:00:00,5262,EXPONE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 125913; CAMPEONATO SUDAMERICANO  ATLETISMO 2015. URUGUAY. MEDALLAS ORO. EXPOSICIÓN.  tomo 536 pág. 240  d.s. 21,2015-06-17 00:00:00,5262,INTERVIENE
Presenta el proyecto de ley. Carpeta: CSS/291/2015; PUERTO JOSE CARBAJAL EL SABALERO. PUERTO SAUCE (COLONIA). DENOMINACION. MODIFICACION. Se da cuenta al cuerpo:   tomo 537 pág. 5  d.s. 23,2015-07-01 00:00:00,5262,
Presenta el proyecto de ley. Carpeta: CSS/292/2015; INMUEBLES RURALES. DERECHO PROPIEDAD. TITULARIDAD. MODIFICACIÓN. Se da cuenta al cuerpo:   tomo 537 pág. 8  d.s. 23,2015-07-01 00:00:00,5262,
Presenta el proyecto de ley. Carpeta: CSS/293/2015; PROPIEDAD LITERARIA Y ARTISTICA. MODIFICACION. Se da cuenta al cuerpo:   tomo 537 pág. 11  d.s. 23,2015-07-01 00:00:00,5262,
Presenta el proyecto de ley. Carpeta: CSS/289/2015; PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. TRABAJO. MODIFICACIÓN. Se da cuenta al cuerpo:   tomo 537 pág. 20  d.s. 23,2015-07-01 00:00:00,5262,
Presenta el proyecto de ley. Carpeta: CSS/294/2015; ESPACIO COSTERO OCEANO ATLANTICO Y RIO DE LA PLATA. USO. REGULACION. Se da cuenta al cuerpo:   tomo 537 pág. 23  d.s. 23,2015-07-01 00:00:00,5262,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/137/2015; JUNTA TRANSPARENCIA Y ETICA PUBLICA. SERVICIO DESCENTRALIZADO. CREACION.  tomo 538 pág. 163  d.s. 27,2015-07-22 00:00:00,5262,INTERVIENE
Presenta la exposicion verbal. Asunto: 127000; VIH. TRATAMIENTO. POLÍTICAS PÚBLICAS. VINCULADAS. EXPOSICIÓN Efectúa la misma:   tomo 540 pág. 14  d.s. 29,2015-08-05 00:00:00,5262,EXPONE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/260/2015; FISCALÍA GENERAL NACIÓN. SERVICIO DESCENTRALIZADO. CREACIÓN.  tomo 540 pág. 78  d.s. 29,2015-08-05 00:00:00,5262,INTERVIENE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 127000; VIH. TRATAMIENTO. POLÍTICAS PÚBLICAS. VINCULADAS. EXPOSICIÓN  tomo 540 pág. 14  d.s. 29,2015-08-05 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/138/2015; SISTEMA NACIONAL INTEGRADO CUIDADOS. CREACIÓN.  tomo 540 pág. 366  d.s. 30,2015-08-11 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/224/2015; CONDUCTORES VEHICULOS. ALCOHOL EN SANGRE. MEDIDAS CONTRO. MODIFICACION.  tomo 541 pág. 268  d.s. 34,2015-09-02 00:00:00,5262,INTERVIENE
Presenta la exposicion verbal. Asunto: 127474; MEDICINA TRANSFUSIONAL. MERCOSUR. REGLAMENTO TECNICO. EXPOSICION. Efectúa la misma:   tomo 541 pág. 313  d.s. 36,2015-09-09 00:00:00,5262,EXPONE
Interviene en la exposición verbal. EXPOSICION VERBAL:  Asunto: 127474; MEDICINA TRANSFUSIONAL. MERCOSUR. REGLAMENTO TECNICO. EXPOSICION.  tomo 541 pág. 313  d.s. 36,2015-09-09 00:00:00,5262,INTERVIENE
Informante en la comisión INTEGRADA: PRESUPUESTO CON HAC (CSS) PROYECTO DE LEY                          (Rendición de Cuentas): Carpeta: CSS/322/2015; RENDICIÓN CUENTAS Y BALANCE EJECUCIÓN PRESUPUESTAL (EJERCICIO 2014). APROBACION.,2015-09-09 00:00:00,5262,INFORMA
Interviene en la discusión general. PROYECTO DE LEY                          (Rendición de Cuentas): Carpeta. CSS/322/2015; RENDICIÓN CUENTAS Y BALANCE EJECUCIÓN PRESUPUESTAL (EJERCICIO 2014). APROBACION.  tomo 542 pág. 102  d.s. 37,2015-09-15 00:00:00,5262,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY                          (Rendición de Cuentas): Carpeta. CSS/322/2015; RENDICIÓN CUENTAS Y BALANCE EJECUCIÓN PRESUPUESTAL (EJERCICIO 2014). APROBACION.  tomo 542 pág. 156  d.s. 38,2015-09-16 00:00:00,5262,INTERVIENE
"Convocado a la Cámara de Senadores por el  lemaPARTIDO FRENTE AMPLIO, sublema MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD   tomo 533 pag.0 d.s.2",2015-02-15 00:00:00,11523,
"Convocado a la Cámara de Representantes por el departamento de CANELONES por el  lema , sublema 711  hasta el 15/02/2015 00:02  tomo 0 pag.6 d.s.3952",2015-02-15 00:00:00,11523,
Renuncia por opción el 15/02/2015,2015-02-15 00:00:00,11523,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/170/2015; MUNICIPIOS Y DISTRITOS ELECTORALES. NOMINA. APROBACION.  tomo 534 pág. 103  d.s. 6,2015-03-18 00:00:00,11523,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/170/2015; MUNICIPIOS Y DISTRITOS ELECTORALES. NOMINA. APROBACION.  tomo 534 pág. 105  d.s. 6,2015-03-18 00:00:00,11523,INTERVIENE
Interviene en la exposición verbal. EXPOSICION VERBAL                        (Autorizada):  Asunto: 124908; FUERZAS ARMADAS. VENIA. SOLICITUDES. PLANTEAMIENTO POLÍTICO. EXPOSICIÓN  tomo 534 pág. 191  d.s. 8,2015-04-08 00:00:00,11523,INTERVIENE
"Interviene en la discusión. SOLICITUD DE VENIA                       (Designación): Carpeta. CSS/176/2015; MUÑIZ JIMÉNEZ, María Susana. ARDUS CASTRO, Mauricio Daniel. RODRÍGUEZ RIENZI, Jorge Daniel. ASSE. PRESIDENTE, VICEPRESIDENTE Y VOCAL. DESIGNACIÓN. VENIA.  tomo 534 pág. 206  d.s. 8",2015-04-08 00:00:00,11523,INTERVIENE
"Interviene en la discusión. SOLICITUD DE VENIA                       (Designación): Carpeta. CSS/220/2015; BERGAMINO SOSA, Ariel Arturo. EMBAJADOR EXTRAORDINARIO Y PLENIPOTENCIARIO. DESIGNACION. VENIA.  tomo 535 pág. 47  d.s. 13",2015-05-13 00:00:00,11523,INTERVIENE
Presenta el proyecto de resolución. Carpeta: A.G./35/2015; COMISIONADO PARLAMENTARIO. JUAN MIGUEL PETIT. DESIGNACIÓN. COMISIÓN ESPECIAL. CREACIÓN.,2015-06-01 00:00:00,11523,
Interviene en la discusión general. PROYECTO DE LEY                          (Articulos desglosados): Carpeta. CSS/223/2015; IMPUESTO ENSEÑANZA PRIMARIA (ANUAL). APLICACION. MODIFICACIÓN.  tomo 535 pág. 247  d.s. 16,2015-06-02 00:00:00,11523,INTERVIENE
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/139/2015; SECRETARIA NACIONAL DEPORTE. CREACION.  tomo 536 pág. 71  d.s. 18,2015-06-09 00:00:00,11523,INTERVIENE
Presenta el proyecto de ley. Carpeta: CSS/265/2015; NACIONALIDAD URUGUAYA. MODIFICACIÓN. Se da cuenta al cuerpo:   tomo 536 pág. 232  d.s. 21,2015-06-16 00:00:00,11523,
Interviene en la discusión general. PROYECTO DE LEY: Carpeta. CSS/88/2015; BANCO NACIONAL CUBA. DEUDA TOTAL. BANCO CENTRAL URUGUAY. CANCELACION.  tomo 536 pág. 221  d.s. 20,2015-06-16 00:00:00,11523,INTERVIENE
